,label_1st,label_2nd,label_3rd,scores_1st,scores_2nd,scores_3rd
data/train/10/00010_00016_00013.png,Heavy Vehicles prohibited,Watch for children,Bypass on right,0.14562536776065826,0.08802218735218048,0.04337595775723457
data/train/10/00010_00026_00003.png,Traffic signals ahead,End maximum speed 80,General danger,0.07279055565595627,0.06626126170158386,0.03663966432213783
data/train/10/00010_00001_00002.png,Maximum speed 20,End maximum speed 80,Maximum speed 70,0.05092931538820267,0.04722651094198227,0.044666703790426254
data/train/10/00010_00028_00000.png,Watch for children,End maximum speed 80,General danger,0.08205261826515198,0.04533814266324043,0.04510913044214249
data/train/10/00010_00056_00023.png,Stop,Do not enter,No passing,0.06723318248987198,0.06676840037107468,0.047814980149269104
data/train/10/00010_00009_00007.png,End maximum speed 80,Maximum speed 50,No passing,0.046561069786548615,0.0403607077896595,0.039471421390771866
data/train/10/00010_00039_00021.png,Heavy Vehicles prohibited,Do not enter,Watch for children,0.1696750521659851,0.0933862254023552,0.0836578831076622
data/train/10/00010_00021_00017.png,Heavy Vehicles prohibited,Roadworks,No passing for trucks,0.1146429255604744,0.10138335824012756,0.053723037242889404
data/train/10/00010_00030_00020.png,Watch for children,Stop,Do not enter,0.05999722704291344,0.05287279188632965,0.04181584715843201
data/train/10/00010_00059_00016.png,Heavy Vehicles prohibited,Do not enter,Watch for children,0.2078687697649002,0.06085223704576492,0.04956602305173874
data/train/10/00010_00054_00020.png,Heavy Vehicles prohibited,Do not enter,Roadworks,0.0989033505320549,0.08509723097085953,0.06634866446256638
data/train/10/00010_00042_00012.png,Heavy Vehicles prohibited,No passing for trucks,End of no passing zone for trucks,0.46560990810394287,0.0726008415222168,0.05353127419948578
data/train/10/00010_00048_00023.png,Do not enter,Heavy Vehicles prohibited,Roadworks,0.08961315453052521,0.056842200458049774,0.0543135367333889
data/train/10/00010_00043_00024.png,Heavy Vehicles prohibited,No passing for trucks,Do not enter,0.31767919659614563,0.06435581296682358,0.04755738005042076
data/train/10/00010_00001_00026.png,Stop,Do not enter,No passing,0.10023044794797897,0.09810321033000946,0.08475401997566223
data/train/10/00010_00037_00023.png,Stop,Do not enter,Maximum speed 20,0.08562489598989487,0.05886703357100487,0.048111531883478165
data/train/10/00010_00041_00015.png,Heavy Vehicles prohibited,Watch for children,Do not enter,0.28754445910453796,0.08022558689117432,0.0765012800693512
data/train/10/00010_00039_00000.png,Watch for children,Roundabout,Heavy Vehicles prohibited,0.17486359179019928,0.09655963629484177,0.07816208153963089
data/train/10/00010_00000_00001.png,Cattle,Watch for children,Bypass on right,0.1516401618719101,0.10646409541368484,0.08513806015253067
data/train/10/00010_00055_00009.png,Heavy Vehicles prohibited,Cattle,Watch for children,0.07343492656946182,0.07205193489789963,0.048854708671569824
data/train/10/00010_00061_00028.png,General danger,Do not enter,Stop,0.06818409264087677,0.06689552217721939,0.06649455428123474
data/train/10/00010_00052_00021.png,Do not enter,Watch for children,Ahead only,0.04923494532704353,0.04825660213828087,0.03979357331991196
data/train/10/00010_00034_00010.png,Watch for children,Heavy Vehicles prohibited,Roadworks,0.10372797399759293,0.07927685976028442,0.05202178657054901
data/train/10/00010_00022_00026.png,Road narrows,Do not enter,Roundabout,0.06565216183662415,0.062008779495954514,0.04548320919275284
data/train/10/00010_00065_00003.png,General danger,Traffic signals ahead,Maximum speed 20,0.05317077040672302,0.05221201851963997,0.051630016416311264
data/train/10/00010_00001_00017.png,Do not enter,Stop,General danger,0.06467866152524948,0.05709526687860489,0.054807428270578384
data/train/10/00010_00044_00017.png,General danger,Watch for children,Do not enter,0.06293078511953354,0.05799391120672226,0.05122818052768707
data/train/10/00010_00033_00023.png,Do not enter,Heavy Vehicles prohibited,No passing,0.08621393889188766,0.055670589208602905,0.04556120187044144
data/train/10/00010_00066_00017.png,Heavy Vehicles prohibited,Priority Road,Do not enter,0.12303635478019714,0.0516994334757328,0.04920940101146698
data/train/10/00010_00063_00022.png,Heavy Vehicles prohibited,Watch for children,Do not enter,0.27854955196380615,0.09725556522607803,0.0457657165825367
data/train/10/00010_00057_00020.png,Watch for children,Roadworks,Heavy Vehicles prohibited,0.1064465269446373,0.07539037615060806,0.07086919248104095
data/train/10/00010_00012_00013.png,Roadworks,Traffic signals ahead,Do not enter,0.07112694531679153,0.045424968004226685,0.04412331432104111
data/train/10/00010_00002_00014.png,Stop,Watch for children,Traffic signals ahead,0.08048815280199051,0.06513071060180664,0.04618978872895241
data/train/10/00010_00045_00024.png,Heavy Vehicles prohibited,Do not enter,Watch for children,0.11930310726165771,0.07365207374095917,0.06085345894098282
data/train/10/00010_00028_00024.png,Traffic signals ahead,Watch for children,Do not enter,0.05711309611797333,0.052890241146087646,0.05147942155599594
data/train/10/00010_00064_00028.png,Heavy Vehicles prohibited,Maximum speed 20,Roundabout,0.07974237203598022,0.05170046165585518,0.04298973083496094
data/train/10/00010_00038_00001.png,Watch for children,End maximum speed 80,Roundabout,0.4372442662715912,0.04497018828988075,0.03159313648939133
data/train/10/00010_00035_00022.png,Heavy Vehicles prohibited,Bypass on right,Bypass on left,0.3360852897167206,0.056819528341293335,0.05317803472280502
data/train/10/00010_00024_00022.png,Watch for children,Heavy Vehicles prohibited,Snow,0.162209615111351,0.09023676067590714,0.050850093364715576
data/train/10/00010_00056_00009.png,End maximum speed 80,Do not enter,No passing,0.046372219920158386,0.0362132228910923,0.03532424941658974
