,label_1st,label_2nd,label_3rd,scores_1st,scores_2nd,scores_3rd
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00007_00014.png,Heavy Vehicles prohibited,Do not enter,Roadworks,0.08860979974269867,0.0641992837190628,0.05664810538291931
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00026_00015.png,Watch for children,End maximum speed 80,Roundabout,0.061628587543964386,0.04963191971182823,0.04593284800648689
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00022_00027.png,Do not enter,Heavy Vehicles prohibited,No passing,0.12986265122890472,0.11019954830408096,0.0498218834400177
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00045_00009.png,Roundabout,Watch for children,Stop,0.08144936710596085,0.053015079349279404,0.04527861252427101
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00014_00020.png,Heavy Vehicles prohibited,Watch for children,Do not enter,0.2633153200149536,0.10942792892456055,0.03831037878990173
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00007_00005.png,Maximum speed 20,General danger,End maximum speed 80,0.048875100910663605,0.0451655387878418,0.044841501861810684
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00042_00005.png,Watch for children,End maximum speed 80,Roadworks,0.4562931954860687,0.06115058436989784,0.028306812047958374
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00030_00000.png,Watch for children,Roadworks,Traffic signals ahead,0.1208566203713417,0.05659554526209831,0.05510742962360382
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00017_00013.png,Heavy Vehicles prohibited,Roadworks,Watch for children,0.12756548821926117,0.06767590343952179,0.052329014986753464
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00047_00017.png,No passing,Traffic signals ahead,End maximum speed 80,0.04823949933052063,0.044285040348768234,0.04390874132514
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00009_00014.png,Cattle,Watch for children,Bypass on right,0.1870587170124054,0.09166660159826279,0.08160993456840515
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00041_00029.png,Heavy Vehicles prohibited,Do not enter,Watch for children,0.12771566212177277,0.08033476024866104,0.079300157725811
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00036_00012.png,Watch for children,Heavy Vehicles prohibited,Pedestrian crossing,0.12620455026626587,0.11290786415338516,0.052817001938819885
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00037_00008.png,Watch for children,Heavy Vehicles prohibited,End of no passing zone for trucks,0.06833524256944656,0.06376765668392181,0.05336245521903038
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00027_00000.png,Priority,End maximum speed 80,Traffic signals ahead,0.04135701432824135,0.03992641344666481,0.03495493531227112
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00046_00000.png,End maximum speed 80,Roadworks,Maximum speed 30,0.09123791009187698,0.07120159268379211,0.052244633436203
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00007_00001.png,Traffic signals ahead,General danger,Do not enter,0.08635282516479492,0.05207878351211548,0.048478733748197556
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00014_00024.png,Do not enter,Watch for children,Heavy Vehicles prohibited,0.07701250165700912,0.07622598856687546,0.05796832591295242
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00019_00025.png,Pedestrian crossing,Heavy Vehicles prohibited,Do not enter,0.08666443079710007,0.08142425864934921,0.051799267530441284
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00044_00000.png,Heavy Vehicles prohibited,Roadworks,End maximum speed 80,0.10321865230798721,0.053116198629140854,0.048155926167964935
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00032_00020.png,Do not enter,Watch for children,Bypass on right,0.07057137042284012,0.06957406550645828,0.05702304467558861
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00006_00029.png,Roundabout,Maximum speed 20,Bypass on right,0.0782376155257225,0.054793745279312134,0.053496893495321274
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00011_00012.png,Watch for children,End maximum speed 80,Snow,0.746746301651001,0.02385764569044113,0.013373307883739471
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00007_00015.png,Watch for children,Heavy Vehicles prohibited,Bypass on right,0.14777332544326782,0.10164480656385422,0.08353868126869202
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00041_00015.png,Watch for children,Pedestrian crossing,Do not enter,0.06510815769433975,0.06465744972229004,0.04821108654141426
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00037_00028.png,Heavy Vehicles prohibited,Do not enter,Roundabout,0.11063431203365326,0.07639101892709732,0.05157333239912987
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00010_00026.png,Heavy Vehicles prohibited,Watch for children,End of no passing zone for trucks,0.2244643270969391,0.1538446843624115,0.057084374129772186
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00004_00004.png,Watch for children,End maximum speed 80,Stop,0.07371877133846283,0.051702387630939484,0.0415024571120739
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00004_00013.png,Watch for children,Bypass on right,Roadworks,0.08343304693698883,0.05536973848938942,0.05496400222182274
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00017_00021.png,Heavy Vehicles prohibited,Watch for children,No passing for trucks,0.21064721047878265,0.10911238193511963,0.08380214124917984
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00043_00011.png,Do not enter,Roadworks,No passing,0.05456291511654854,0.05254475399851799,0.05077051371335983
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00037_00017.png,Watch for children,Do not enter,Heavy Vehicles prohibited,0.22351568937301636,0.047352828085422516,0.038393814116716385
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00040_00015.png,Watch for children,Heavy Vehicles prohibited,Bypass on right,0.08903942257165909,0.08159846067428589,0.04668854549527168
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00018_00023.png,Do not enter,Watch for children,General danger,0.07966171205043793,0.05633249506354332,0.05295633524656296
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/9/00009_00024_00002.png,Watch for children,End maximum speed 80,Roadworks,0.12939207255840302,0.05183608457446098,0.048408787697553635
