,label_1st,label_2nd,label_3rd,scores_1st,scores_2nd,scores_3rd
data/train/3/00003_00017_00022.png,Maximum speed 50,Maximum speed 60,End maximum speed 80,0.2387007772922516,0.20761321485042572,0.14790938794612885
data/train/3/00003_00035_00009.png,End maximum speed 80,Maximum speed 50,Maximum speed 60,0.16326376795768738,0.14099472761154175,0.13753695785999298
data/train/3/00003_00012_00007.png,Traffic signals ahead,End of no passing zone,End of all restrictions,0.09625336527824402,0.08582466840744019,0.04700678586959839
data/train/3/00003_00033_00013.png,Watch for children,Do not enter,No passing,0.08280725032091141,0.0466097816824913,0.04496539756655693
data/train/3/00003_00046_00020.png,Maximum speed 50,Maximum speed 60,Maximum speed 30,0.23096325993537903,0.22049179673194885,0.1543331742286682
data/train/3/00003_00046_00012.png,Maximum speed 50,Maximum speed 60,Maximum speed 30,0.19808629155158997,0.17859052121639252,0.16751638054847717
data/train/3/00003_00022_00009.png,End maximum speed 80,Maximum speed 50,Maximum speed 80,0.05885840952396393,0.05713649466633797,0.05256937816739082
data/train/3/00003_00021_00028.png,Maximum speed 50,Maximum speed 30,Maximum speed 60,0.14413239061832428,0.12565265595912933,0.11309198290109634
data/train/3/00003_00010_00019.png,Maximum speed 50,Maximum speed 60,Maximum speed 80,0.227675199508667,0.21829675137996674,0.14628158509731293
data/train/3/00003_00013_00020.png,Maximum speed 60,End maximum speed 80,Maximum speed 50,0.2095884382724762,0.19109688699245453,0.18178057670593262
data/train/3/00003_00011_00011.png,Maximum speed 60,Maximum speed 50,End maximum speed 80,0.15496720373630524,0.14738193154335022,0.1428757905960083
data/train/3/00003_00024_00008.png,Maximum speed 50,Maximum speed 30,Maximum speed 80,0.09051260352134705,0.0826621875166893,0.07993195950984955
data/train/3/00003_00043_00014.png,Maximum speed 60,Maximum speed 50,Maximum speed 80,0.16819751262664795,0.16548188030719757,0.1450711190700531
data/train/3/00003_00010_00023.png,End maximum speed 80,Maximum speed 60,Maximum speed 50,0.2641820013523102,0.1901017725467682,0.16880354285240173
data/train/3/00003_00040_00022.png,Maximum speed 60,End maximum speed 80,Maximum speed 50,0.22208838164806366,0.169012650847435,0.16661912202835083
data/train/3/00003_00046_00014.png,Maximum speed 50,End maximum speed 80,Maximum speed 60,0.08398012071847916,0.08283407986164093,0.07892483472824097
data/train/3/00003_00022_00018.png,Maximum speed 50,Maximum speed 60,Maximum speed 30,0.20967601239681244,0.188764289021492,0.1582210510969162
data/train/3/00003_00021_00000.png,Watch for children,General danger,Traffic signals ahead,0.08351380378007889,0.06339631229639053,0.04562974348664284
data/train/3/00003_00007_00019.png,Maximum speed 60,Maximum speed 50,End maximum speed 80,0.2364385724067688,0.22387689352035522,0.16170522570610046
data/train/3/00003_00035_00016.png,End maximum speed 80,Maximum speed 60,Maximum speed 50,0.19329623878002167,0.18563252687454224,0.16329728066921234
data/train/3/00003_00029_00023.png,Maximum speed 60,Maximum speed 50,End maximum speed 80,0.17627950012683868,0.16182920336723328,0.15328404307365417
data/train/3/00003_00017_00013.png,Maximum speed 60,Maximum speed 50,End maximum speed 80,0.23277200758457184,0.20228134095668793,0.17729517817497253
data/train/3/00003_00003_00020.png,End maximum speed 80,Maximum speed 50,Maximum speed 60,0.15988945960998535,0.1587226688861847,0.15310163795948029
data/train/3/00003_00037_00010.png,Maximum speed 60,End maximum speed 80,Maximum speed 80,0.208259716629982,0.19104790687561035,0.13633331656455994
data/train/3/00003_00005_00028.png,Maximum speed 50,Maximum speed 30,Maximum speed 60,0.1729554682970047,0.1384640336036682,0.135564386844635
data/train/3/00003_00044_00024.png,Maximum speed 60,Maximum speed 50,End maximum speed 80,0.24971508979797363,0.2235325574874878,0.173744335770607
data/train/3/00003_00029_00017.png,Maximum speed 50,Maximum speed 60,Maximum speed 30,0.17158013582229614,0.15357187390327454,0.14332284033298492
data/train/3/00003_00024_00004.png,Watch for children,General danger,Traffic signals ahead,0.06929223984479904,0.05935465916991234,0.04485275223851204
data/train/3/00003_00002_00023.png,End maximum speed 80,Maximum speed 50,Maximum speed 60,0.18466214835643768,0.1722823530435562,0.14616450667381287
data/train/3/00003_00033_00027.png,Maximum speed 70,Maximum speed 20,Maximum speed 50,0.06117532402276993,0.06040947139263153,0.04614436626434326
data/train/3/00003_00034_00025.png,Maximum speed 50,Maximum speed 60,End maximum speed 80,0.21099698543548584,0.20756419003009796,0.17497403919696808
data/train/3/00003_00013_00022.png,Maximum speed 60,Maximum speed 50,End maximum speed 80,0.22239233553409576,0.209344282746315,0.1528630256652832
data/train/3/00003_00033_00024.png,Maximum speed 80,Maximum speed 60,Maximum speed 50,0.06080222129821777,0.0578114315867424,0.05521047115325928
data/train/3/00003_00003_00008.png,Maximum speed 50,Maximum speed 30,Maximum speed 60,0.19643665850162506,0.1714220494031906,0.16657313704490662
data/train/3/00003_00029_00024.png,Maximum speed 50,Maximum speed 60,Maximum speed 30,0.20321567356586456,0.18553604185581207,0.1505436897277832
data/train/3/00003_00031_00015.png,Maximum speed 60,Maximum speed 50,End maximum speed 80,0.20479178428649902,0.1947929859161377,0.1828026920557022
data/train/3/00003_00004_00001.png,Maximum speed 50,Maximum speed 60,Maximum speed 30,0.17088669538497925,0.16089245676994324,0.1333860605955124
data/train/3/00003_00016_00026.png,Maximum speed 50,Maximum speed 60,Maximum speed 80,0.22418911755084991,0.20815810561180115,0.15681520104408264
data/train/3/00003_00010_00021.png,Maximum speed 60,Maximum speed 50,End maximum speed 80,0.21841974556446075,0.21710807085037231,0.15881966054439545
data/train/3/00003_00030_00011.png,Maximum speed 60,End maximum speed 80,Maximum speed 50,0.2031915783882141,0.18064787983894348,0.16562959551811218
data/train/3/00003_00006_00011.png,Maximum speed 60,Maximum speed 50,End maximum speed 80,0.2282567173242569,0.18610946834087372,0.14827926456928253
data/train/3/00003_00004_00021.png,Maximum speed 50,Maximum speed 60,Maximum speed 30,0.23192426562309265,0.22072447836399078,0.15085671842098236
data/train/3/00003_00042_00012.png,Maximum speed 30,Maximum speed 50,End maximum speed 80,0.14598117768764496,0.14115072786808014,0.11160022020339966
data/train/3/00003_00045_00026.png,Maximum speed 60,Maximum speed 50,End maximum speed 80,0.23895464837551117,0.23884984850883484,0.15016621351242065
data/train/3/00003_00025_00026.png,Maximum speed 50,Maximum speed 60,End maximum speed 80,0.22955632209777832,0.2131667286157608,0.1404968947172165
data/train/3/00003_00010_00011.png,Maximum speed 60,Maximum speed 50,End maximum speed 80,0.19653788208961487,0.19161048531532288,0.14597824215888977
data/train/3/00003_00029_00001.png,Watch for children,Roadworks,End of no passing zone,0.12168551236391068,0.0447533056139946,0.03838862106204033
data/train/3/00003_00018_00006.png,End maximum speed 80,Maximum speed 60,Maximum speed 50,0.19655005633831024,0.18982893228530884,0.1662876158952713
data/train/3/00003_00035_00027.png,Maximum speed 60,Maximum speed 50,End maximum speed 80,0.24536189436912537,0.20495593547821045,0.20480509102344513
data/train/3/00003_00017_00011.png,Maximum speed 60,End maximum speed 80,Maximum speed 50,0.2232779562473297,0.21650667488574982,0.17318403720855713
data/train/3/00003_00005_00024.png,Maximum speed 50,Maximum speed 60,Maximum speed 30,0.18303436040878296,0.15754730999469757,0.14366860687732697
data/train/3/00003_00018_00028.png,Maximum speed 60,Maximum speed 50,End maximum speed 80,0.23926876485347748,0.23852968215942383,0.1500685214996338
data/train/3/00003_00026_00021.png,Maximum speed 50,Maximum speed 60,End maximum speed 80,0.21742209792137146,0.21706657111644745,0.14975029230117798
data/train/3/00003_00032_00001.png,Maximum speed 60,Maximum speed 50,End maximum speed 80,0.20496182143688202,0.19730770587921143,0.14495763182640076
data/train/3/00003_00044_00015.png,Maximum speed 50,Maximum speed 60,Maximum speed 30,0.19190222024917603,0.18829748034477234,0.1563079059123993
data/train/3/00003_00030_00019.png,End maximum speed 80,Maximum speed 60,Maximum speed 50,0.20444786548614502,0.18804466724395752,0.15379993617534637
data/train/3/00003_00044_00021.png,Maximum speed 60,Maximum speed 50,End maximum speed 80,0.2046612948179245,0.18774400651454926,0.1841949075460434
data/train/3/00003_00034_00018.png,Maximum speed 60,Maximum speed 50,End maximum speed 80,0.2047772854566574,0.2035638391971588,0.15274228155612946
data/train/3/00003_00040_00010.png,Watch for children,End maximum speed 80,Roadworks,0.11613190919160843,0.046877164393663406,0.04645313695073128
data/train/3/00003_00029_00022.png,Maximum speed 60,Maximum speed 50,End maximum speed 80,0.16586773097515106,0.1435876339673996,0.13812586665153503
data/train/3/00003_00037_00012.png,End maximum speed 80,Maximum speed 60,Maximum speed 50,0.22194421291351318,0.18344244360923767,0.14195355772972107
data/train/3/00003_00031_00024.png,Maximum speed 60,Maximum speed 50,End maximum speed 80,0.22033585608005524,0.21356172859668732,0.16244998574256897
data/train/3/00003_00000_00029.png,Maximum speed 50,Maximum speed 60,Maximum speed 30,0.2017919272184372,0.17602552473545074,0.14116017520427704
data/train/3/00003_00001_00020.png,End maximum speed 80,Maximum speed 50,Maximum speed 60,0.14973700046539307,0.1488548219203949,0.12469352036714554
data/train/3/00003_00029_00011.png,Maximum speed 60,Maximum speed 50,Maximum speed 30,0.1692458987236023,0.16862080991268158,0.13742651045322418
data/train/3/00003_00018_00009.png,End maximum speed 80,Maximum speed 60,Maximum speed 50,0.19789379835128784,0.18588699400424957,0.1555260568857193
data/train/3/00003_00037_00001.png,Cattle,Watch for children,General danger,0.05611354485154152,0.04207225888967514,0.04101816937327385
data/train/3/00003_00031_00011.png,Maximum speed 50,Maximum speed 60,Maximum speed 30,0.18391211330890656,0.1792786866426468,0.14233599603176117
data/train/3/00003_00023_00014.png,Maximum speed 50,Maximum speed 60,Maximum speed 80,0.189459890127182,0.18096604943275452,0.14518915116786957
data/train/3/00003_00012_00027.png,Maximum speed 50,Maximum speed 60,End maximum speed 80,0.21968157589435577,0.1942821592092514,0.16847681999206543
data/train/3/00003_00039_00012.png,Maximum speed 50,Maximum speed 60,Maximum speed 30,0.19522316753864288,0.1669985055923462,0.15745194256305695
data/train/3/00003_00012_00009.png,End maximum speed 80,Maximum speed 80,Maximum speed 60,0.13549193739891052,0.09824410080909729,0.09572842717170715
data/train/3/00003_00016_00027.png,Maximum speed 50,Maximum speed 60,End maximum speed 80,0.21638956665992737,0.20117318630218506,0.1600531041622162
data/train/3/00003_00036_00014.png,Maximum speed 60,End maximum speed 80,Maximum speed 50,0.20181789994239807,0.18953396379947662,0.1604037880897522
data/train/3/00003_00023_00002.png,Maximum speed 70,Maximum speed 20,End maximum speed 80,0.06834229826927185,0.06065773218870163,0.05925768241286278
data/train/3/00003_00012_00016.png,Maximum speed 60,Maximum speed 50,End maximum speed 80,0.1848101019859314,0.18215392529964447,0.1629522442817688
data/train/3/00003_00009_00021.png,Maximum speed 60,Maximum speed 50,End maximum speed 80,0.19780957698822021,0.18001219630241394,0.17136959731578827
data/train/3/00003_00007_00005.png,Watch for children,End maximum speed 80,Roundabout,0.09428892284631729,0.0781623050570488,0.05989300087094307
data/train/3/00003_00038_00027.png,Maximum speed 50,Maximum speed 60,End maximum speed 80,0.23354755342006683,0.22851458191871643,0.16713063418865204
data/train/3/00003_00009_00017.png,Maximum speed 60,Maximum speed 50,End maximum speed 80,0.21083757281303406,0.18285071849822998,0.174867182970047
data/train/3/00003_00029_00028.png,Maximum speed 50,Maximum speed 60,Maximum speed 30,0.21587619185447693,0.1918424516916275,0.15194641053676605
data/train/3/00003_00045_00020.png,Maximum speed 60,Maximum speed 50,End maximum speed 80,0.24133823812007904,0.20466724038124084,0.1738605797290802
data/train/3/00003_00045_00009.png,Maximum speed 50,Maximum speed 60,Maximum speed 30,0.21646228432655334,0.21555423736572266,0.1397750824689865
data/train/3/00003_00022_00007.png,End maximum speed 80,Maximum speed 50,Maximum speed 30,0.07147587835788727,0.054126396775245667,0.04666672274470329
data/train/3/00003_00023_00006.png,End maximum speed 80,Maximum speed 80,Maximum speed 30,0.1552513986825943,0.13621051609516144,0.13371208310127258
data/train/3/00003_00035_00020.png,Maximum speed 50,Maximum speed 60,End maximum speed 80,0.1874115765094757,0.18535681068897247,0.17696048319339752
data/train/3/00003_00026_00011.png,Maximum speed 50,Maximum speed 60,Maximum speed 30,0.17838777601718903,0.16497920453548431,0.15025997161865234
data/train/3/00003_00009_00020.png,Maximum speed 60,Maximum speed 50,End maximum speed 80,0.21896451711654663,0.19874830543994904,0.1601184457540512
data/train/3/00003_00040_00023.png,Maximum speed 50,Maximum speed 60,Maximum speed 30,0.19609615206718445,0.1806749850511551,0.15194639563560486
data/train/3/00003_00001_00005.png,Maximum speed 50,Maximum speed 30,Maximum speed 60,0.196951225399971,0.17893525958061218,0.14137999713420868
data/train/3/00003_00031_00021.png,Maximum speed 60,Maximum speed 50,End maximum speed 80,0.20698778331279755,0.2001333087682724,0.15098442137241364
data/train/3/00003_00038_00026.png,Maximum speed 60,Maximum speed 50,End maximum speed 80,0.22647441923618317,0.21509507298469543,0.17042705416679382
data/train/3/00003_00020_00015.png,Maximum speed 50,Maximum speed 60,End maximum speed 80,0.19378621876239777,0.18333563208580017,0.15326711535453796
data/train/3/00003_00041_00015.png,Maximum speed 50,Maximum speed 60,End maximum speed 80,0.22161705791950226,0.19037435948848724,0.1657848060131073
data/train/3/00003_00009_00015.png,Maximum speed 60,End maximum speed 80,Maximum speed 50,0.1944345086812973,0.19156837463378906,0.16630230844020844
data/train/3/00003_00039_00024.png,Maximum speed 60,Maximum speed 50,End maximum speed 80,0.20994530618190765,0.19810909032821655,0.1514263153076172
data/train/3/00003_00009_00011.png,End maximum speed 80,Maximum speed 60,Maximum speed 30,0.1903294175863266,0.13445964455604553,0.1336919516324997
data/train/3/00003_00046_00029.png,Maximum speed 60,Maximum speed 50,Maximum speed 30,0.236577570438385,0.23131069540977478,0.14694254100322723
data/train/3/00003_00023_00017.png,Maximum speed 50,Maximum speed 60,Maximum speed 80,0.18882276117801666,0.18519249558448792,0.14321215450763702
data/train/3/00003_00045_00012.png,Maximum speed 50,Maximum speed 60,Maximum speed 30,0.2124132663011551,0.19698520004749298,0.14784948527812958
