,label_1st,label_2nd,label_3rd,scores_1st,scores_2nd,scores_3rd
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/0/00000_00001_00010.png,Maximum_speed_20,Maximum_speed_70,Maximum_speed_120,0.17788511514663696,0.16518279910087585,0.14496976137161255
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/0/00000_00003_00025.png,Maximum_speed_20,Maximum_speed_120,Maximum_speed_70,0.18786923587322235,0.1426309049129486,0.13881173729896545
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/0/00000_00001_00007.png,Maximum_speed_20,Maximum_speed_120,Maximum_speed_70,0.1447833776473999,0.1294640451669693,0.12852174043655396
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/0/00000_00001_00021.png,Maximum_speed_20,Maximum_speed_70,Maximum_speed_120,0.29492315649986267,0.1926899403333664,0.1759166419506073
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/0/00000_00003_00000.png,Maximum_speed_120,End_maximum_speed_80,Maximum_speed_20,0.05374078080058098,0.050260450690984726,0.048868488520383835
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/0/00000_00003_00002.png,Heavy_Vehicles_prohibited,Maximum_speed_20,End_maximum_speed_80,0.07873691618442535,0.04815533757209778,0.047039370983839035
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/0/00000_00004_00017.png,Maximum_speed_20,Maximum_speed_120,Maximum_speed_70,0.233662948012352,0.19450420141220093,0.18299533426761627
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/0/00000_00005_00025.png,Maximum_speed_120,Maximum_speed_20,Maximum_speed_70,0.23918496072292328,0.21432223916053772,0.19822323322296143
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/0/00000_00003_00029.png,Maximum_speed_120,Maximum_speed_20,Maximum_speed_70,0.18643087148666382,0.14581137895584106,0.12351129949092865
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/0/00000_00003_00017.png,Maximum_speed_20,Maximum_speed_70,Maximum_speed_120,0.21030329167842865,0.16201460361480713,0.14701655507087708
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/0/00000_00002_00009.png,Maximum_speed_70,Maximum_speed_20,Maximum_speed_120,0.21845470368862152,0.19055920839309692,0.15499566495418549
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/0/00000_00000_00001.png,Maximum_speed_20,Maximum_speed_120,Maximum_speed_70,0.12537135183811188,0.0987047404050827,0.08641491085290909
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/0/00000_00006_00029.png,Maximum_speed_20,Maximum_speed_120,Maximum_speed_70,0.22642168402671814,0.1659882664680481,0.16448181867599487
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/0/00000_00002_00028.png,Maximum_speed_20,Maximum_speed_70,Maximum_speed_120,0.22403134405612946,0.18561235070228577,0.17376242578029633
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/0/00000_00005_00004.png,Maximum_speed_20,Maximum_speed_70,Maximum_speed_30,0.11961467564105988,0.10000434517860413,0.08520963788032532
