,label_1st,label_2nd,label_3rd,scores_1st,scores_2nd,scores_3rd
data/train/35/00035_00006_00014.png,Roundabout,Yield,End maximum speed 80,0.05450304597616196,0.05057348683476448,0.044354211539030075
data/train/35/00035_00000_00013.png,Turn right ahead,Turn left ahead,Bypass on right,0.08167864382266998,0.06310167908668518,0.06250037252902985
data/train/35/00035_00011_00013.png,Bypass on left,Bypass on right,Roundabout,0.13823412358760834,0.13025982677936554,0.04934138432145119
data/train/35/00035_00005_00020.png,Bypass on right,Double curve,Bypass on left,0.05487994849681854,0.05167711526155472,0.0482674203813076
data/train/35/00035_00032_00000.png,Roundabout,Turn left ahead,Turn right ahead,0.06556694209575653,0.05708039924502373,0.04949271306395531
data/train/35/00035_00009_00022.png,Roundabout,Double curve,Bypass on right,0.11999516934156418,0.06916946917772293,0.05764991417527199
data/train/35/00035_00030_00007.png,End of no passing zone,General danger,Do not enter,0.05972294136881828,0.04640328139066696,0.04505622759461403
data/train/35/00035_00029_00027.png,Roundabout,Double curve,Turn right ahead,0.11518286913633347,0.0907764583826065,0.053612127900123596
data/train/35/00035_00011_00005.png,Bypass on left,Bypass on right,Turn left ahead,0.09169550240039825,0.09109201282262802,0.07390628755092621
data/train/35/00035_00033_00009.png,End maximum speed 80,Turn right ahead,Ahead or turn right only,0.07452582567930222,0.05727154016494751,0.054415687918663025
data/train/35/00035_00019_00013.png,Turn right ahead,Turn left ahead,Roundabout,0.08439312875270844,0.08121241629123688,0.07152413576841354
data/train/35/00035_00013_00012.png,Roundabout,Bypass on right,Bypass on left,0.07435328513383865,0.06987856328487396,0.05255229026079178
data/train/35/00035_00028_00008.png,Roadworks,Priority Road,Road narrows,0.05455019325017929,0.04756428301334381,0.04228582978248596
data/train/35/00035_00035_00005.png,Roundabout,Maximum speed 100,Traffic signals ahead,0.06525571644306183,0.04732649773359299,0.04333937168121338
data/train/35/00035_00021_00027.png,Bypass on left,Bypass on right,Roundabout,0.13487182557582855,0.09588062763214111,0.08408024162054062
data/train/35/00035_00009_00013.png,Turn right ahead,Turn left ahead,Ahead or turn right only,0.08545105159282684,0.06465592980384827,0.056943848729133606
data/train/35/00035_00001_00007.png,End maximum speed 80,Maximum speed 70,Yield,0.050681523978710175,0.0491718053817749,0.044622670859098434
data/train/35/00035_00001_00028.png,Roundabout,Turn right ahead,Double curve,0.09666341543197632,0.07380801439285278,0.06658542156219482
data/train/35/00035_00036_00022.png,Roundabout,Watch for children,Bypass on right,0.10061462968587875,0.07004527002573013,0.06275752931833267
data/train/35/00035_00013_00006.png,Watch for children,End of all restrictions,End maximum speed 80,0.12500259280204773,0.0855463370680809,0.044421758502721786
data/train/35/00035_00015_00001.png,Ahead or turn right only,Turn right ahead,General danger,0.04581156000494957,0.04259564355015755,0.04120345786213875
data/train/35/00035_00030_00002.png,Roadworks,End of no passing zone,General danger,0.060984641313552856,0.0558684803545475,0.05042244866490364
data/train/35/00035_00025_00018.png,Turn right ahead,Roundabout,Turn left ahead,0.07866569608449936,0.07635907083749771,0.06590339541435242
data/train/35/00035_00031_00013.png,Turn right ahead,Roundabout,Turn left ahead,0.08641871064901352,0.07352384924888611,0.06023960933089256
data/train/35/00035_00026_00004.png,Turn left ahead,Turn right ahead,Road narrows,0.06828348338603973,0.06357283145189285,0.06288229674100876
data/train/35/00035_00029_00009.png,Roundabout,Ahead only,No passing,0.05745973438024521,0.05441008508205414,0.047246791422367096
data/train/35/00035_00034_00003.png,Roundabout,Bypass on right,Bypass on left,0.062015753239393234,0.061897579580545425,0.05663381516933441
data/train/35/00035_00011_00003.png,Bypass on right,Bypass on left,Pedestrian crossing,0.08686105161905289,0.0720360279083252,0.0678921490907669
data/train/35/00035_00015_00025.png,Turn right ahead,Turn left ahead,Bypass on right,0.1167866587638855,0.10713145136833191,0.08590932190418243
data/train/35/00035_00033_00025.png,Bypass on left,Bypass on right,Roundabout,0.12839709222316742,0.12740081548690796,0.05507143586874008
data/train/35/00035_00032_00005.png,Roundabout,Turn right ahead,Turn left ahead,0.1221962571144104,0.06819275766611099,0.06491205841302872
data/train/35/00035_00020_00010.png,Watch for children,Roundabout,Turn right ahead,0.10206645727157593,0.04907131940126419,0.04216461628675461
data/train/35/00035_00012_00014.png,Turn right ahead,Bypass on right,End maximum speed 80,0.06450533121824265,0.05837082117795944,0.05422576889395714
data/train/35/00035_00005_00022.png,Curve left,Bypass on right,Turn right ahead,0.05938008055090904,0.05874551087617874,0.052141223102808
data/train/35/00035_00008_00019.png,Turn right ahead,Ahead or turn right only,Roundabout,0.08418955653905869,0.07138046622276306,0.058374714106321335
data/train/35/00035_00033_00001.png,Pedestrian crossing,Ahead or turn right only,General danger,0.06489221006631851,0.060406409204006195,0.0460219644010067
data/train/35/00035_00014_00007.png,Turn right ahead,Turn left ahead,Roundabout,0.10069200396537781,0.10028146207332611,0.07788001745939255
data/train/35/00035_00016_00004.png,Roundabout,Turn left ahead,Maximum speed 70,0.13127748668193817,0.051580097526311874,0.04081699252128601
data/train/35/00035_00004_00000.png,End maximum speed 80,Maximum speed 70,Maximum speed 100,0.09053631871938705,0.07253502309322357,0.060306161642074585
data/train/35/00035_00037_00008.png,Turn right ahead,Turn left ahead,End maximum speed 80,0.056841909885406494,0.05476514250040054,0.04511573538184166
data/train/35/00035_00022_00022.png,Roundabout,Ahead or turn left only,Turn right ahead,0.10258550196886063,0.0814250037074089,0.0796784833073616
data/train/35/00035_00008_00027.png,Bypass on left,Bypass on right,Turn right ahead,0.09298339486122131,0.08891138434410095,0.08442143350839615
data/train/35/00035_00035_00001.png,Turn right ahead,Roundabout,Ahead or turn right only,0.05454064533114433,0.04978035390377045,0.04562259465456009
data/train/35/00035_00006_00015.png,Roundabout,Bypass on right,Turn right ahead,0.07581918686628342,0.048277512192726135,0.04696635156869888
data/train/35/00035_00006_00018.png,Turn right ahead,Bypass on right,Turn left ahead,0.09643172472715378,0.0767238661646843,0.07249923050403595
data/train/35/00035_00037_00027.png,Bypass on right,Turn right ahead,Watch for children,0.0770629495382309,0.07116236537694931,0.06883256882429123
data/train/35/00035_00001_00021.png,Roundabout,Road narrows,Bypass on right,0.06357184052467346,0.050123605877161026,0.04791977256536484
data/train/35/00035_00039_00024.png,Turn right ahead,Ahead or turn left only,Turn left ahead,0.11375131458044052,0.08367649465799332,0.08223447948694229
data/train/35/00035_00006_00003.png,Turn right ahead,Turn left ahead,Ahead or turn right only,0.0779026597738266,0.07013596594333649,0.06232301518321037
data/train/35/00035_00033_00011.png,Ahead or turn right only,Bypass on right,End maximum speed 80,0.07441332191228867,0.07399805635213852,0.06430190801620483
data/train/35/00035_00025_00000.png,Roundabout,Yield,Stop,0.05537119880318642,0.055313777178525925,0.03930160030722618
data/train/35/00035_00006_00027.png,Bypass on left,Bypass on right,Turn right ahead,0.14721566438674927,0.1117013692855835,0.09559173136949539
data/train/35/00035_00016_00010.png,Roundabout,Bypass on right,Bypass on left,0.09104076027870178,0.05678330734372139,0.050036024302244186
