,label_1st,label_2nd,label_3rd,scores_1st,scores_2nd,scores_3rd
data/train/36/00036_00008_00003.png,Roundabout,Bypass on right,Bypass on left,0.15165075659751892,0.07906439155340195,0.04964682459831238
data/train/36/00036_00009_00020.png,Roundabout,Watch for children,Bypass on right,0.17281003296375275,0.1663362979888916,0.06450053304433823
data/train/36/00036_00006_00002.png,Priority Road,Priority,No passing,0.053661417216062546,0.04627571254968643,0.043319378048181534
data/train/36/00036_00009_00008.png,Bypass on right,Heavy Vehicles prohibited,Bypass on left,0.058906666934490204,0.04540300369262695,0.04310715198516846
data/train/36/00036_00008_00017.png,Roundabout,Watch for children,Bypass on left,0.16099117696285248,0.12240742892026901,0.0918392539024353
data/train/36/00036_00009_00013.png,End maximum speed 80,Maximum speed 60,Maximum speed 80,0.08050288259983063,0.04710106551647186,0.045767173171043396
data/train/36/00036_00006_00001.png,No passing,Priority,Priority Road,0.07216780632734299,0.06889203935861588,0.06769226491451263
data/train/36/00036_00009_00001.png,End maximum speed 80,General danger,Maximum speed 60,0.05707460269331932,0.05526776984333992,0.04582934081554413
data/train/36/00036_00010_00007.png,Bypass on right,Bypass on left,Roundabout,0.17221389710903168,0.1302296370267868,0.08045035600662231
data/train/36/00036_00008_00023.png,Roundabout,Bypass on left,Bypass on right,0.1664373129606247,0.10503558069467545,0.10289209336042404
data/train/36/00036_00012_00013.png,Turn right ahead,Roundabout,Turn left ahead,0.09594875574111938,0.08833079040050507,0.08243422955274582
data/train/36/00036_00011_00028.png,Turn right ahead,Roundabout,Ahead or turn left only,0.14246056973934174,0.13451260328292847,0.11249542981386185
data/train/36/00036_00002_00013.png,Roundabout,Bypass on right,Bypass on left,0.12800085544586182,0.10680601745843887,0.0874449759721756
data/train/36/00036_00005_00001.png,General danger,Pedestrian crossing,End maximum speed 80,0.07575526088476181,0.07359964400529861,0.04466777667403221
data/train/36/00036_00000_00027.png,Turn right ahead,Ahead or turn left only,Turn left ahead,0.12540310621261597,0.08698688447475433,0.07819853723049164
data/train/36/00036_00005_00011.png,Roundabout,Bypass on right,Turn right ahead,0.08124289661645889,0.06459729373455048,0.056538794189691544
data/train/36/00036_00011_00009.png,Roundabout,Bypass on right,Bypass on left,0.288777232170105,0.12403866648674011,0.12251970171928406
data/train/36/00036_00004_00012.png,Roundabout,Bypass on right,Turn right ahead,0.08555043488740921,0.07925262302160263,0.07394105941057205
data/train/36/00036_00005_00022.png,Bypass on right,Bypass on left,Turn right ahead,0.13006265461444855,0.12849442660808563,0.083924800157547
