,label_1st,label_2nd,label_3rd,scores_1st,scores_2nd,scores_3rd
data/train/4/00004_00014_00026.png,Maximum speed 70,Maximum speed 120,Maximum speed 20,0.3455439805984497,0.11574406176805496,0.10435007512569427
data/train/4/00004_00063_00008.png,Maximum speed 70,Watch for children,Ahead or turn right only,0.05995217338204384,0.05182424560189247,0.046103548258543015
data/train/4/00004_00049_00011.png,Maximum speed 70,Priority Road,Maximum speed 120,0.06111551448702812,0.057234931737184525,0.0535055510699749
data/train/4/00004_00060_00017.png,Maximum speed 70,Maximum speed 120,Maximum speed 80,0.23809173703193665,0.09298588335514069,0.09083012491464615
data/train/4/00004_00053_00016.png,Maximum speed 70,Maximum speed 120,Maximum speed 20,0.2907068431377411,0.12427017837762833,0.09283896535634995
data/train/4/00004_00037_00027.png,Maximum speed 70,Maximum speed 120,Maximum speed 20,0.3056957721710205,0.167295441031456,0.1492139995098114
data/train/4/00004_00004_00029.png,Maximum speed 70,Maximum speed 120,Maximum speed 20,0.42697370052337646,0.1796364188194275,0.07966849207878113
data/train/4/00004_00063_00026.png,Maximum speed 70,Maximum speed 20,Maximum speed 120,0.36944109201431274,0.12369299679994583,0.11567208915948868
data/train/4/00004_00038_00018.png,Maximum speed 70,Maximum speed 120,Maximum speed 30,0.24653054773807526,0.10050352662801743,0.0970582365989685
data/train/4/00004_00047_00029.png,Maximum speed 70,Maximum speed 120,Maximum speed 20,0.4119144380092621,0.12040004134178162,0.10251444578170776
data/train/4/00004_00065_00019.png,Maximum speed 70,Maximum speed 120,Maximum speed 20,0.3110209107398987,0.1066279262304306,0.09929758310317993
data/train/4/00004_00035_00022.png,Maximum speed 70,Maximum speed 20,Maximum speed 120,0.31109219789505005,0.11589686572551727,0.09852224588394165
data/train/4/00004_00059_00022.png,Maximum speed 70,Maximum speed 120,Maximum speed 20,0.3364652097225189,0.13463543355464935,0.1267685890197754
