,label_1st,label_2nd,label_3rd,scores_1st,scores_2nd,scores_3rd
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/14/00014_00018_00019.png,Stop,No_passing,Pass_by_on_right,0.465936541557312,0.045748237520456314,0.037058088928461075
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/14/00014_00009_00002.png,End_maximum_speed_80,Maximum_speed_120,Maximum_speed_100,0.09351878613233566,0.07996095716953278,0.07958361506462097
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/14/00014_00005_00016.png,Stop,Pass_by_on_right,Pass_by_on_left,0.3269343078136444,0.05871836468577385,0.053273532539606094
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/14/00014_00008_00023.png,Stop,Pass_by_on_left,Pass_by_on_right,0.13099177181720734,0.054248593747615814,0.0520719438791275
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/14/00014_00021_00021.png,Stop,No_passing,Pass_by_on_right,0.26250821352005005,0.05290019512176514,0.045655906200408936
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/14/00014_00010_00013.png,Stop,No_passing,Pass_by_on_right,0.36466285586357117,0.052726805210113525,0.05019455775618553
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/14/00014_00009_00022.png,Stop,No_passing,Watch_for_children,0.40046635270118713,0.04296210780739784,0.038256797939538956
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/14/00014_00022_00025.png,Stop,No_passing,Pass_by_on_right,0.353270560503006,0.05575348064303398,0.051671840250492096
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/14/00014_00013_00014.png,Stop,Pass_by_on_right,No_passing,0.45764973759651184,0.04144751653075218,0.03983886167407036
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/14/00014_00024_00003.png,Stop,Ahead_only,End_maximum_speed_80,0.12254372239112854,0.0526222288608551,0.045944694429636
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/14/00014_00008_00024.png,Stop,No_passing,Pass_by_on_right,0.2697458565235138,0.06593306362628937,0.06419380009174347
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/14/00014_00023_00005.png,Stop,Pass_by_on_left,Pass_by_on_right,0.34579724073410034,0.0345853790640831,0.02950940653681755
