,label_1st,label_2nd,label_3rd,scores_1st,scores_2nd,scores_3rd
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/16/00016_00011_00018.png,Heavy_Vehicles_prohibited,Watch_for_children,End_maximum_speed_80,0.1015499159693718,0.04357356205582619,0.03646579757332802
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/16/00016_00001_00010.png,Heavy_Vehicles_prohibited,No_passing_for_lorries_,Watch_for_children,0.4726526439189911,0.16596606373786926,0.02739616669714451
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/16/00016_00007_00007.png,Cattle,Heavy_Vehicles_prohibited,Roadworks,0.09957356005907059,0.07250136882066727,0.06819114089012146
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/16/00016_00005_00021.png,Heavy_Vehicles_prohibited,Bypass_on_left,Bypass_on_right,0.36615118384361267,0.05352112650871277,0.04961436241865158
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/16/00016_00009_00003.png,Heavy_Vehicles_prohibited,Watch_for_children,No_passing_for_lorries_,0.06974884122610092,0.05872231349349022,0.041004013270139694
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/16/00016_00001_00023.png,Heavy_Vehicles_prohibited,No_passing_for_lorries_,Uneven_road_surface,0.6992271542549133,0.11044531315565109,0.022242827340960503
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/16/00016_00012_00020.png,Heavy_Vehicles_prohibited,No_passing_for_lorries_,End_of_no_passing_zone_for_trucks,0.34392616152763367,0.0650545284152031,0.037600077688694
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/16/00016_00005_00028.png,Heavy_Vehicles_prohibited,No_passing_for_lorries_,Bypass_on_right,0.41368368268013,0.07257796078920364,0.032477449625730515
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/16/00016_00005_00012.png,Heavy_Vehicles_prohibited,Watch_for_children,Bypass_on_right,0.09485777467489243,0.0638299435377121,0.05734308436512947
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/16/00016_00001_00000.png,Bypass_on_left,Uneven_road_surface,Heavy_Vehicles_prohibited,0.0907839983701706,0.08263297379016876,0.0738147497177124
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/16/00016_00008_00003.png,Heavy_Vehicles_prohibited,No_passing_for_lorries_,End_of_all_restrictions,0.30483803153038025,0.10449428856372833,0.05844629555940628
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/16/00016_00000_00004.png,No_passing_for_lorries_,Heavy_Vehicles_prohibited,End_of_no_passing_zone_for_trucks,0.5985249280929565,0.2600507140159607,0.02253488264977932
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/16/00016_00011_00013.png,Heavy_Vehicles_prohibited,End_maximum_speed_80,Maximum_speed_100,0.05302593484520912,0.04102993384003639,0.039865389466285706
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/16/00016_00007_00025.png,No_passing_for_lorries_,Heavy_Vehicles_prohibited,End_of_no_passing_zone_for_trucks,0.1576479822397232,0.12946170568466187,0.0398283414542675
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/16/00016_00013_00010.png,Heavy_Vehicles_prohibited,No_passing_for_lorries_,Bypass_on_left,0.31204718351364136,0.1383090764284134,0.05727393925189972
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/16/00016_00001_00022.png,Heavy_Vehicles_prohibited,No_passing_for_lorries_,Bypass_on_left,0.5825439691543579,0.24042180180549622,0.01977021060883999
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/16/00016_00007_00022.png,Heavy_Vehicles_prohibited,No_passing_for_lorries_,End_of_all_restrictions,0.2504569888114929,0.14895744621753693,0.04338796064257622
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/16/00016_00009_00014.png,Heavy_Vehicles_prohibited,Watch_for_children,No_passing_for_lorries_,0.08447770774364471,0.06843405961990356,0.04326912760734558
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/16/00016_00001_00005.png,Heavy_Vehicles_prohibited,No_passing_for_lorries_,Priority_Road,0.3400126099586487,0.11938297748565674,0.037764083594083786
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/16/00016_00003_00008.png,Heavy_Vehicles_prohibited,No_passing_for_lorries_,Do_not_enter,0.13521039485931396,0.059447795152664185,0.05863877758383751
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/16/00016_00006_00001.png,Heavy_Vehicles_prohibited,Watch_for_children,No_passing_for_lorries_,0.2296004593372345,0.11485602706670761,0.10052718967199326
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/16/00016_00001_00021.png,Heavy_Vehicles_prohibited,No_passing_for_lorries_,End_of_no_passing_zone_for_trucks,0.7509923577308655,0.14890091121196747,0.011904423125088215
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/16/00016_00006_00006.png,Heavy_Vehicles_prohibited,Bypass_on_left,Bypass_on_right,0.11612913012504578,0.08701885491609573,0.08068061619997025
/home/seba/Desktop/scripts/python-work/computer-vision/unsupervised-ml/data/train/16/00016_00011_00003.png,End_maximum_speed_80,End_of_no_passing_zone_for_trucks,Curve_right,0.04501234367489815,0.039442628622055054,0.03887425363063812
