,label_1,score_1,label_2,score_2,label_3,score_3,label_4,score_4,label_5,score_5,label_6,score_6,label_7,score_7,label_8,score_8,label_9,score_9,label_10,score_10,label_11,score_11,label_12,score_12,label_13,score_13,label_14,score_14,label_15,score_15,label_16,score_16,label_17,score_17,label_18,score_18,label_19,score_19,label_20,score_20,label_21,score_21,label_22,score_22,label_23,score_23,label_24,score_24,label_25,score_25,label_26,score_26,label_27,score_27,label_28,score_28,label_29,score_29,label_30,score_30,label_31,score_31,label_32,score_32,label_33,score_33,label_34,score_34,label_35,score_35,label_36,score_36,label_37,score_37,label_38,score_38,label_39,score_39,label_40,score_40,label_41,score_41,label_42,score_42,label_43,score_43
/home/seba/Desktop/scripts/unsupervised_ml/data/train/40/00040_00003_00003.png,Watch for children,0.19348004460334778,Roundabout,0.05886756256222725,Cattle on the road,0.044465579092502594,Give way,0.04215846583247185,Pedestrian crossing,0.04210912436246872,General warning,0.033266421407461166,Turn right ahead,0.029247412458062172,Stop,0.029220035299658775,Bypass on right,0.026890479028224945,Uneven road,0.026810690760612488,Turn left ahead,0.026006190106272697,Straight ahead only,0.024179251864552498,Priority road,0.02404097095131874,Ahead or turn right only,0.023569276556372643,Ahead or turn left only,0.023359691724181175,Right bend,0.021700158715248108,Do not enter,0.021293189376592636,Left bend,0.02057989127933979,Narrow road,0.017131241038441658,Double bend,0.017085067927837372,Speed limit 20,0.017059311270713806,Roadworks ahead,0.0166553296148777,Bypass on left,0.015652263537049294,Speed limit 120,0.015100083313882351,Traffic signals ahead,0.014953509904444218,Speed limit 30,0.013781626708805561,Heavy vehicles prohibited,0.012910193763673306,Road closed,0.012411894276738167,No overtaking,0.012410569936037064,Speed limit 60,0.012217882089316845,Speed limit 50,0.011923819780349731,Speed limit 100,0.011571298353374004,Yield,0.010895594954490662,Speed limit 80,0.010842420160770416,Speed limit 70,0.010595417581498623,End of no overtaking zone,0.009948596358299255,Bicycle crossing,0.009534389711916447,Slippery road,0.007626296486705542,End of no overtaking zone for trucks,0.007207443937659264,Snow,0.005675474181771278,End of all restrictions,0.005391108337789774,No overtaking for trucks,0.005295423325151205,End of speed limit 80,0.0048793307505548
/home/seba/Desktop/scripts/unsupervised_ml/data/train/40/00040_00011_00023.png,Watch for children,0.3949505090713501,Roundabout,0.08238837867975235,Give way,0.0680554211139679,Turn right ahead,0.05848153308033943,Bypass on right,0.049951162189245224,Turn left ahead,0.03293406590819359,Bypass on left,0.02730059064924717,Pedestrian crossing,0.025137677788734436,End of all restrictions,0.022840669378638268,Ahead or turn left only,0.02267126552760601,General warning,0.021001113578677177,Ahead or turn right only,0.02002415619790554,Priority road,0.01735854148864746,Stop,0.010638989508152008,Heavy vehicles prohibited,0.010093891061842442,Double bend,0.009995930828154087,Do not enter,0.009501415304839611,Left bend,0.009220827370882034,Narrow road,0.008961849845945835,Traffic signals ahead,0.008382794447243214,End of no overtaking zone,0.008179273456335068,Right bend,0.007989784702658653,Straight ahead only,0.0075112078338861465,Road closed,0.006462480407208204,Bicycle crossing,0.006242421921342611,Roadworks ahead,0.005438820458948612,Yield,0.00495137507095933,Cattle on the road,0.004467414226382971,Uneven road,0.004419276490807533,Slippery road,0.004350272472947836,End of no overtaking zone for trucks,0.0033484729938209057,No overtaking,0.0030532770324498415,Speed limit 20,0.0030277774203568697,Speed limit 120,0.0029290642123669386,Snow,0.002606281777843833,Speed limit 70,0.0022396529093384743,No overtaking for trucks,0.0021069429349154234,Speed limit 30,0.002029654337093234,Speed limit 60,0.0019451502012088895,Speed limit 100,0.0019118987256661057,Speed limit 50,0.0017784181982278824,Speed limit 80,0.0015960928285494447,End of speed limit 80,0.0015242635272443295
/home/seba/Desktop/scripts/unsupervised_ml/data/train/40/00040_00000_00013.png,Roundabout,0.17791901528835297,Watch for children,0.07771950215101242,Turn left ahead,0.05394779145717621,Turn right ahead,0.051955852657556534,Pedestrian crossing,0.04980664700269699,Give way,0.03930475190281868,Ahead or turn left only,0.03314972668886185,Speed limit 70,0.03138187527656555,Speed limit 120,0.031017687171697617,Speed limit 20,0.028893418610095978,General warning,0.027501331642270088,Bypass on right,0.027049463242292404,Ahead or turn right only,0.02323591709136963,Speed limit 60,0.022812629118561745,Speed limit 30,0.02248651348054409,Speed limit 50,0.01933491975069046,Left bend,0.019288325682282448,Speed limit 100,0.018904291093349457,Speed limit 80,0.018091456964612007,Bypass on left,0.018042247742414474,Stop,0.017896413803100586,Yield,0.01776706986129284,Traffic signals ahead,0.01615711860358715,Right bend,0.012705255299806595,End of speed limit 80,0.011780893430113792,Straight ahead only,0.01175963319838047,Double bend,0.011073713190853596,Bicycle crossing,0.010765096172690392,End of no overtaking zone,0.010194696485996246,Do not enter,0.009906173683702946,Priority road,0.009089896455407143,Cattle on the road,0.008371018804609776,End of all restrictions,0.0075541953556239605,Narrow road,0.007036437280476093,Road closed,0.007026632782071829,No overtaking,0.006739606615155935,Heavy vehicles prohibited,0.006495165638625622,Snow,0.0061947051435709,Uneven road,0.005825017113238573,Roadworks ahead,0.004577553365379572,Slippery road,0.0035499248187988997,End of no overtaking zone for trucks,0.0033426405861973763,No overtaking for trucks,0.0023478390648961067
/home/seba/Desktop/scripts/unsupervised_ml/data/train/40/00040_00004_00009.png,Watch for children,0.11224175989627838,General warning,0.07486388087272644,Pedestrian crossing,0.06945137679576874,Slippery road,0.047230202704668045,Roundabout,0.046764880418777466,Turn right ahead,0.04535643011331558,Give way,0.042110737413167953,Roadworks ahead,0.03833568096160889,Turn left ahead,0.03778311610221863,Heavy vehicles prohibited,0.03286350145936012,Priority road,0.032371655106544495,Narrow road,0.03177085146307945,Bypass on right,0.03003864176571369,Ahead or turn left only,0.029027726501226425,Uneven road,0.028855551034212112,Do not enter,0.024149710312485695,Snow,0.02411937713623047,Ahead or turn right only,0.02309705875813961,Straight ahead only,0.02191353403031826,Bypass on left,0.019298499450087547,Right bend,0.018444353714585304,Bicycle crossing,0.017301077023148537,Left bend,0.016658255830407143,Double bend,0.015579680912196636,No overtaking,0.01369891781359911,Road closed,0.011913477443158627,End of no overtaking zone,0.011449630372226238,End of all restrictions,0.009378073737025261,Cattle on the road,0.00937024224549532,Traffic signals ahead,0.008741943165659904,Speed limit 20,0.007668452337384224,Stop,0.0068864356726408005,Speed limit 30,0.005560682155191898,End of no overtaking zone for trucks,0.004983983468264341,Speed limit 70,0.00495530990883708,Speed limit 50,0.004738194402307272,Speed limit 120,0.003772599156945944,Speed limit 60,0.0035416437312960625,Speed limit 80,0.0032524566631764174,Yield,0.0029390559066087008,No overtaking for trucks,0.002613831078633666,Speed limit 100,0.002523130737245083,End of speed limit 80,0.0023843913804739714
/home/seba/Desktop/scripts/unsupervised_ml/data/train/40/00040_00006_00021.png,Watch for children,0.23673740029335022,Roundabout,0.16578584909439087,Turn right ahead,0.06357704102993011,Bypass on right,0.05376184359192848,Give way,0.04944721609354019,Turn left ahead,0.04057282209396362,Bypass on left,0.033006615936756134,End of all restrictions,0.03207022696733475,Ahead or turn left only,0.029918691143393517,Priority road,0.025010306388139725,General warning,0.02338578552007675,Heavy vehicles prohibited,0.02227664180099964,Pedestrian crossing,0.0206590723246336,Ahead or turn right only,0.02000337839126587,Double bend,0.017686588689684868,Narrow road,0.01610858365893364,Uneven road,0.014834008179605007,Left bend,0.013249675743281841,Right bend,0.01140926219522953,End of no overtaking zone,0.011089983396232128,Slippery road,0.010358928702771664,Snow,0.009959538467228413,Straight ahead only,0.007560807280242443,Stop,0.007552707102149725,Road closed,0.007079295814037323,Do not enter,0.0056887539103627205,No overtaking,0.00555818248540163,Traffic signals ahead,0.005461208522319794,Bicycle crossing,0.005452060140669346,Roadworks ahead,0.005262140650302172,End of no overtaking zone for trucks,0.0049087852239608765,Speed limit 20,0.003655260894447565,Speed limit 120,0.0026442096568644047,Cattle on the road,0.0024300478398799896,No overtaking for trucks,0.002212157705798745,Speed limit 70,0.0021218673791736364,Speed limit 30,0.002015545265749097,Yield,0.0017154524102807045,End of speed limit 80,0.0016453821444883943,Speed limit 60,0.0016185540007427335,Speed limit 100,0.001596883637830615,Speed limit 50,0.0015602190978825092,Speed limit 80,0.0013510839780792594
/home/seba/Desktop/scripts/unsupervised_ml/data/train/40/00040_00003_00026.png,Roundabout,0.18274177610874176,Watch for children,0.1720811128616333,Give way,0.07050108909606934,Pedestrian crossing,0.07029189169406891,General warning,0.05396398901939392,Turn right ahead,0.0487278588116169,Bypass on right,0.03469032049179077,Turn left ahead,0.027968505397439003,Narrow road,0.027579884976148605,Heavy vehicles prohibited,0.027056965976953506,Bypass on left,0.02518496848642826,Ahead or turn left only,0.01976858638226986,Priority road,0.018784042447805405,Uneven road,0.0183437317609787,Ahead or turn right only,0.017548037692904472,Double bend,0.017207905650138855,Left bend,0.016857316717505455,Right bend,0.015452687628567219,Bicycle crossing,0.013468976132571697,End of all restrictions,0.012021351605653763,Do not enter,0.010675382800400257,Road closed,0.01043371856212616,Cattle on the road,0.010361055843532085,Stop,0.008912626653909683,End of no overtaking zone,0.007414874620735645,Straight ahead only,0.007135685998946428,Speed limit 60,0.0060297222808003426,Speed limit 20,0.005831858143210411,No overtaking,0.005733367521315813,Slippery road,0.005605791229754686,Speed limit 30,0.004464367870241404,Speed limit 120,0.0038913071621209383,Speed limit 70,0.003854292444884777,Speed limit 50,0.0036345277912914753,Speed limit 80,0.002202065661549568,End of no overtaking zone for trucks,0.00216386909596622,Speed limit 100,0.0021480617579072714,Snow,0.0021087857894599438,Roadworks ahead,0.0019871629774570465,Traffic signals ahead,0.0016227137530222535,End of speed limit 80,0.0013597904471680522,No overtaking for trucks,0.0012668260606005788,Yield,0.0009211724391207099
/home/seba/Desktop/scripts/unsupervised_ml/data/train/40/00040_00009_00010.png,Watch for children,0.10166794806718826,Roundabout,0.07406093180179596,End of no overtaking zone,0.05093459412455559,General warning,0.04376104846596718,Pedestrian crossing,0.04301042482256889,End of all restrictions,0.03550589457154274,Priority road,0.035226963460445404,Turn right ahead,0.031098240986466408,Yield,0.028424087911844254,End of no overtaking zone for trucks,0.02650543488562107,Do not enter,0.026460934430360794,Double bend,0.026326119899749756,Bypass on right,0.02632461115717888,Ahead or turn right only,0.025309132412075996,Give way,0.025285247713327408,Heavy vehicles prohibited,0.024837510660290718,Ahead or turn left only,0.021800531074404716,Right bend,0.021514475345611572,Speed limit 60,0.020900804549455643,Speed limit 120,0.02039281837642193,Narrow road,0.020091023296117783,Speed limit 30,0.018947893753647804,Turn left ahead,0.018609603866934776,Speed limit 50,0.018471723422408104,Speed limit 80,0.0169978104531765,Speed limit 20,0.016707906499505043,Speed limit 70,0.01645810157060623,Traffic signals ahead,0.015975549817085266,Bypass on left,0.014310559257864952,Speed limit 100,0.014085981994867325,End of speed limit 80,0.013922804035246372,Straight ahead only,0.012866545468568802,Roadworks ahead,0.012401800602674484,No overtaking for trucks,0.01236573327332735,Left bend,0.01233233418315649,Cattle on the road,0.011560720391571522,Stop,0.011075758375227451,No overtaking,0.00965925119817257,Road closed,0.00701566319912672,Bicycle crossing,0.006567578762769699,Uneven road,0.004295326303690672,Snow,0.003351302584633231,Slippery road,0.0025812285020947456
/home/seba/Desktop/scripts/unsupervised_ml/data/train/40/00040_00005_00024.png,Roundabout,0.25240421295166016,Bypass on right,0.1444682627916336,Watch for children,0.09324975311756134,Bypass on left,0.0922115370631218,Turn right ahead,0.056929197162389755,Turn left ahead,0.0438305027782917,Ahead or turn left only,0.038217246532440186,Pedestrian crossing,0.03673214465379715,Ahead or turn right only,0.02719629555940628,Give way,0.021458715200424194,Uneven road,0.021240126341581345,Double bend,0.017121696844697,Priority road,0.01571277156472206,End of no overtaking zone,0.015034927055239677,End of all restrictions,0.013876049779355526,Narrow road,0.012446812354028225,No overtaking,0.01060449331998825,Bicycle crossing,0.009624427184462547,Left bend,0.008000478148460388,General warning,0.006220662035048008,Right bend,0.006211651023477316,Stop,0.005768709350377321,Do not enter,0.005485277157276869,Roadworks ahead,0.005113659892231226,Straight ahead only,0.0045752073638141155,Heavy vehicles prohibited,0.00445159524679184,Road closed,0.004178234841674566,Slippery road,0.003928593825548887,End of no overtaking zone for trucks,0.003898036200553179,Traffic signals ahead,0.0034467170480638742,Speed limit 20,0.002140564378350973,No overtaking for trucks,0.0021294066682457924,Cattle on the road,0.0021131981629878283,Speed limit 120,0.0016421920154243708,Snow,0.0015286547131836414,Speed limit 70,0.0011350511340424418,Speed limit 30,0.0011122440919280052,Yield,0.0009444428142160177,Speed limit 100,0.00085287174442783,Speed limit 80,0.0008022953406907618,Speed limit 50,0.0006900879670865834,Speed limit 60,0.0006447509513236582,End of speed limit 80,0.0006261775270104408
/home/seba/Desktop/scripts/unsupervised_ml/data/train/40/00040_00000_00005.png,Roundabout,0.13458594679832458,Watch for children,0.08320274204015732,General warning,0.05814051628112793,Turn left ahead,0.041272491216659546,Give way,0.038942232728004456,Turn right ahead,0.03272940590977669,Ahead or turn left only,0.03027818538248539,Left bend,0.02637607976794243,Speed limit 70,0.026361696422100067,Speed limit 20,0.02633124217391014,Heavy vehicles prohibited,0.02585649862885475,Speed limit 120,0.0258554145693779,End of no overtaking zone,0.02378316968679428,Bypass on right,0.023532463237643242,End of all restrictions,0.0230582095682621,Ahead or turn right only,0.02104288712143898,Priority road,0.020893272012472153,Pedestrian crossing,0.020827939733862877,Right bend,0.020681707188487053,Traffic signals ahead,0.0195428766310215,Stop,0.019411442801356316,Narrow road,0.017464641481637955,Double bend,0.017283936962485313,Bypass on left,0.01697888784110546,Speed limit 30,0.01689499244093895,Speed limit 60,0.016601523384451866,Do not enter,0.015758108347654343,Speed limit 100,0.015039103105664253,Straight ahead only,0.014383542351424694,No overtaking,0.013978524133563042,Speed limit 80,0.013510825112462044,Speed limit 50,0.013429841957986355,Roadworks ahead,0.010998646728694439,End of speed limit 80,0.0098611731082201,Bicycle crossing,0.009801916778087616,Snow,0.008783465251326561,Cattle on the road,0.008477077819406986,Yield,0.008081666193902493,Slippery road,0.006611090153455734,Uneven road,0.0065228622406721115,End of no overtaking zone for trucks,0.006144936662167311,Road closed,0.006048883777111769,No overtaking for trucks,0.004637928679585457
/home/seba/Desktop/scripts/unsupervised_ml/data/train/40/00040_00011_00015.png,Watch for children,0.5171042084693909,Give way,0.06228512153029442,Roundabout,0.05888707935810089,General warning,0.032634492963552475,Turn right ahead,0.03173721954226494,Bypass on right,0.02799774333834648,Priority road,0.021975848823785782,Turn left ahead,0.017915034666657448,Ahead or turn left only,0.014457900077104568,Ahead or turn right only,0.013187840580940247,Bypass on left,0.013048052787780762,Right bend,0.013044544495642185,Left bend,0.012031922116875648,Stop,0.010554670356214046,Heavy vehicles prohibited,0.009773622266948223,Double bend,0.009742464870214462,Do not enter,0.00969360489398241,Snow,0.009582150727510452,Cattle on the road,0.008845389820635319,Narrow road,0.008686374872922897,Pedestrian crossing,0.0085434066131711,Straight ahead only,0.007421861868351698,End of all restrictions,0.007218543440103531,Yield,0.0071340096183121204,End of no overtaking zone,0.006886905059218407,Speed limit 60,0.004737884737551212,Roadworks ahead,0.004308194853365421,Speed limit 20,0.004209278617054224,No overtaking,0.003934810403734446,Speed limit 120,0.0038650683127343655,Speed limit 50,0.003516970667988062,End of no overtaking zone for trucks,0.0035002001095563173,Speed limit 70,0.0034462567418813705,Speed limit 30,0.0034011986572295427,No overtaking for trucks,0.0033122168388217688,Road closed,0.0032826943788677454,Traffic signals ahead,0.003153163241222501,Slippery road,0.003020124975591898,Uneven road,0.0027333099860697985,Speed limit 100,0.002665911801159382,Speed limit 80,0.0026198390405625105,Bicycle crossing,0.002273830119520426,End of speed limit 80,0.0016289990162476897
