,label_1,score_1,label_2,score_2,label_3,score_3,label_4,score_4,label_5,score_5,label_6,score_6,label_7,score_7,label_8,score_8,label_9,score_9,label_10,score_10,label_11,score_11,label_12,score_12,label_13,score_13,label_14,score_14,label_15,score_15,label_16,score_16,label_17,score_17,label_18,score_18,label_19,score_19,label_20,score_20,label_21,score_21,label_22,score_22,label_23,score_23,label_24,score_24,label_25,score_25,label_26,score_26,label_27,score_27,label_28,score_28,label_29,score_29,label_30,score_30,label_31,score_31,label_32,score_32,label_33,score_33,label_34,score_34,label_35,score_35,label_36,score_36,label_37,score_37,label_38,score_38,label_39,score_39,label_40,score_40,label_41,score_41,label_42,score_42,label_43,score_43
/home/seba/Desktop/scripts/unsupervised_ml/data/train/41/00041_00003_00023.png,Watch for children,0.4003028869628906,Roundabout,0.038400884717702866,Turn right ahead,0.03716401010751724,Heavy vehicles prohibited,0.03464701026678085,Ahead or turn left only,0.03429434448480606,Turn left ahead,0.03125157207250595,Speed limit 20,0.02489250712096691,End of no overtaking zone,0.022556424140930176,Ahead or turn right only,0.02254459448158741,Give way,0.021196264773607254,Speed limit 70,0.01882999762892723,Pedestrian crossing,0.017737628892064095,Bypass on right,0.016638727858662605,Do not enter,0.016108576208353043,End of no overtaking zone for trucks,0.015396468341350555,General warning,0.015344985760748386,Speed limit 30,0.014936237595975399,Speed limit 120,0.014859487302601337,Priority road,0.012713024392724037,Speed limit 50,0.012640655972063541,Speed limit 60,0.011981865391135216,Roadworks ahead,0.011729246005415916,Bypass on left,0.011458980850875378,Narrow road,0.011429643258452415,Traffic signals ahead,0.011051209643483162,No overtaking,0.010829277336597443,Stop,0.009933712892234325,Straight ahead only,0.00975157879292965,End of speed limit 80,0.009680417366325855,End of all restrictions,0.009410630911588669,Speed limit 100,0.00917800609022379,Bicycle crossing,0.007996179163455963,Speed limit 80,0.007906775921583176,Right bend,0.006855977699160576,Left bend,0.006673900410532951,Uneven road,0.006447871681302786,Double bend,0.006191131193190813,No overtaking for trucks,0.005533132236450911,Snow,0.0043418207205832005,Road closed,0.004009963478893042,Cattle on the road,0.0019237337401136756,Slippery road,0.001650967518799007,Yield,0.0015777157386764884
/home/seba/Desktop/scripts/unsupervised_ml/data/train/41/00041_00000_00018.png,Watch for children,0.2048269659280777,Roundabout,0.10488409548997879,End of no overtaking zone,0.07351645082235336,End of no overtaking zone for trucks,0.04932123050093651,Speed limit 70,0.043132614344358444,Heavy vehicles prohibited,0.04029107093811035,General warning,0.03462565317749977,Speed limit 120,0.030298886820673943,Speed limit 20,0.02733316458761692,Roadworks ahead,0.027148248627781868,Traffic signals ahead,0.02616819180548191,Pedestrian crossing,0.023720258846879005,Give way,0.02201906032860279,Turn right ahead,0.021798841655254364,Ahead or turn left only,0.020393727347254753,Ahead or turn right only,0.01862097904086113,Speed limit 30,0.017262401059269905,Bypass on right,0.016406085342168808,End of speed limit 80,0.015632985159754753,Do not enter,0.014980567619204521,Turn left ahead,0.012921840883791447,Priority road,0.012645183131098747,No overtaking for trucks,0.011610823683440685,Speed limit 80,0.011046461760997772,Right bend,0.01066583301872015,No overtaking,0.009971731342375278,Bypass on left,0.009728816337883472,Speed limit 60,0.009195785969495773,Stop,0.0086640864610672,Speed limit 50,0.00801937561482191,End of all restrictions,0.007869699038565159,Yield,0.007190921809524298,Left bend,0.00695204921066761,Double bend,0.006527508143335581,Straight ahead only,0.00634548207744956,Cattle on the road,0.006231871899217367,Speed limit 100,0.006210654973983765,Bicycle crossing,0.0043762559071183205,Narrow road,0.003987926058471203,Road closed,0.002368565881624818,Uneven road,0.0022204916458576918,Slippery road,0.0014921216061338782,Snow,0.0013750263024121523
/home/seba/Desktop/scripts/unsupervised_ml/data/train/41/00041_00001_00025.png,Heavy vehicles prohibited,0.15040060877799988,Do not enter,0.09128245711326599,Give way,0.06265255063772202,End of no overtaking zone,0.060034871101379395,End of no overtaking zone for trucks,0.04672970622777939,No overtaking,0.04469265416264534,General warning,0.03680597245693207,Ahead or turn left only,0.03507578372955322,Speed limit 20,0.030129676684737206,Stop,0.024073300883173943,Ahead or turn right only,0.0238551814109087,Priority road,0.02195698209106922,Turn left ahead,0.02066645212471485,Turn right ahead,0.019790412858128548,Pedestrian crossing,0.018941789865493774,Speed limit 30,0.018820464611053467,Watch for children,0.018726790323853493,Speed limit 70,0.01852790080010891,No overtaking for trucks,0.018445145338773727,End of all restrictions,0.01780852861702442,Speed limit 60,0.0168251171708107,Speed limit 50,0.01638481393456459,Roadworks ahead,0.015324936248362064,Bypass on right,0.015145269222557545,Roundabout,0.015134123153984547,Uneven road,0.013333672657608986,Narrow road,0.013274877332150936,Straight ahead only,0.012536343187093735,Speed limit 120,0.011962078511714935,Bypass on left,0.009991261176764965,Right bend,0.0096884248778224,End of speed limit 80,0.009134667925536633,Speed limit 80,0.008899913169443607,Road closed,0.008861935697495937,Speed limit 100,0.008658564649522305,Bicycle crossing,0.007869305089116096,Left bend,0.0070341285318136215,Snow,0.00513721676543355,Double bend,0.004492398351430893,Slippery road,0.0041017658077180386,Yield,0.0028009037487208843,Traffic signals ahead,0.0020122004207223654,Cattle on the road,0.0019789233338087797
/home/seba/Desktop/scripts/unsupervised_ml/data/train/41/00041_00002_00007.png,Heavy vehicles prohibited,0.11501208692789078,General warning,0.08721166849136353,Do not enter,0.06059809401631355,End of no overtaking zone,0.04703298956155777,Give way,0.0441424697637558,Speed limit 70,0.03524019569158554,Stop,0.033773623406887054,Roadworks ahead,0.03339581564068794,Speed limit 20,0.03178904950618744,Speed limit 30,0.028410153463482857,Priority road,0.026582233607769012,End of speed limit 80,0.025848256424069405,Speed limit 120,0.02415069006383419,Watch for children,0.023979345336556435,Turn left ahead,0.02380494773387909,No overtaking,0.02239306829869747,Speed limit 80,0.02062438614666462,Turn right ahead,0.020007044076919556,Bypass on right,0.019863087683916092,Speed limit 50,0.01954011432826519,End of no overtaking zone for trucks,0.019521525129675865,Speed limit 60,0.01914062164723873,Pedestrian crossing,0.018758993595838547,End of all restrictions,0.018215855583548546,Narrow road,0.017826022580266,Ahead or turn left only,0.01603868417441845,Speed limit 100,0.015368484891951084,Traffic signals ahead,0.013818380422890186,Bypass on left,0.013643956743180752,Right bend,0.012218751944601536,Ahead or turn right only,0.012074003927409649,No overtaking for trucks,0.010883866809308529,Roundabout,0.009483594447374344,Slippery road,0.008576640859246254,Left bend,0.00798458606004715,Road closed,0.007325153332203627,Straight ahead only,0.007112739607691765,Double bend,0.00621433462947607,Cattle on the road,0.005902283359318972,Bicycle crossing,0.004738467745482922,Uneven road,0.004477622453123331,Snow,0.003968224860727787,Yield,0.0033078256528824568
/home/seba/Desktop/scripts/unsupervised_ml/data/train/41/00041_00003_00002.png,Watch for children,0.0895441472530365,Turn right ahead,0.06724543124437332,Roundabout,0.06112591177225113,Turn left ahead,0.05828782916069031,Bypass on right,0.04983597248792648,Ahead or turn left only,0.04775187000632286,Ahead or turn right only,0.03701404482126236,End of no overtaking zone,0.03135014697909355,General warning,0.029416995123028755,Speed limit 120,0.02851002663373947,Pedestrian crossing,0.026104550808668137,Bypass on left,0.025960557162761688,Give way,0.024172527715563774,Right bend,0.02297680266201496,Left bend,0.022944483906030655,Stop,0.02240493893623352,Speed limit 20,0.02211015112698078,Do not enter,0.021841682493686676,Straight ahead only,0.02102530375123024,End of no overtaking zone for trucks,0.01966671273112297,Cattle on the road,0.017930977046489716,Priority road,0.01691923290491104,Speed limit 70,0.01634226180613041,Speed limit 100,0.016059495508670807,Heavy vehicles prohibited,0.01517472229897976,No overtaking,0.014699768275022507,Snow,0.01439860463142395,Double bend,0.013819958083331585,End of speed limit 80,0.013559352606534958,Traffic signals ahead,0.011723008006811142,No overtaking for trucks,0.011565543711185455,Speed limit 30,0.011563712731003761,Yield,0.011230832897126675,Speed limit 80,0.010988114401698112,End of all restrictions,0.009492658078670502,Speed limit 60,0.009312356822192669,Bicycle crossing,0.00924715120345354,Narrow road,0.009087757207453251,Roadworks ahead,0.008742011152207851,Speed limit 50,0.00815336313098669,Uneven road,0.007628845516592264,Slippery road,0.0069852969609200954,Road closed,0.006084914784878492
/home/seba/Desktop/scripts/unsupervised_ml/data/train/41/00041_00002_00019.png,Watch for children,0.756912350654602,Heavy vehicles prohibited,0.02500004507601261,Do not enter,0.017203379422426224,Traffic signals ahead,0.014599761925637722,General warning,0.013250960037112236,Roundabout,0.010427852161228657,Stop,0.009961472824215889,Turn left ahead,0.009408855810761452,Priority road,0.009099168702960014,Ahead or turn left only,0.008806442841887474,Give way,0.008532518520951271,Turn right ahead,0.00635971175506711,No overtaking,0.006085680332034826,End of no overtaking zone,0.0057091545313596725,Ahead or turn right only,0.005613271612673998,Road closed,0.005530684720724821,Pedestrian crossing,0.005516262259334326,Right bend,0.005465697962790728,Bypass on right,0.005330995656549931,Roadworks ahead,0.005207989830523729,Straight ahead only,0.004791405517607927,Speed limit 20,0.004338775295764208,Speed limit 70,0.003863824997097254,End of all restrictions,0.003688829019665718,Speed limit 100,0.003607936901971698,Left bend,0.0036049927584826946,Speed limit 60,0.0036045529413968325,End of no overtaking zone for trucks,0.0033815172500908375,Speed limit 30,0.00337396003305912,Bypass on left,0.0032660712022334337,Double bend,0.0032386216334998608,Speed limit 50,0.003198510268703103,Uneven road,0.003161602420732379,Narrow road,0.0031549097038805485,Speed limit 120,0.003057330148294568,Speed limit 80,0.002529950113967061,No overtaking for trucks,0.0022591331508010626,End of speed limit 80,0.0021021361462771893,Cattle on the road,0.0020410153083503246,Bicycle crossing,0.0012473003007471561,Slippery road,0.0010574318002909422,Yield,0.0008141687721945345,Snow,0.0005938424146734178
/home/seba/Desktop/scripts/unsupervised_ml/data/train/41/00041_00005_00009.png,End of no overtaking zone,0.0757700726389885,Roadworks ahead,0.06169611215591431,Heavy vehicles prohibited,0.056322358548641205,Speed limit 20,0.05290673300623894,No overtaking,0.0468357652425766,Priority road,0.046096984297037125,Speed limit 70,0.04531640559434891,Speed limit 30,0.03888395056128502,General warning,0.03293560817837715,End of no overtaking zone for trucks,0.031920094043016434,Speed limit 120,0.03180329501628876,Speed limit 50,0.026596680283546448,Speed limit 60,0.026578020304441452,Speed limit 80,0.025844553485512733,End of all restrictions,0.025799144059419632,No overtaking for trucks,0.025309603661298752,Give way,0.02427287958562374,Watch for children,0.022799909114837646,Speed limit 100,0.02139860764145851,Traffic signals ahead,0.019605029374361038,Stop,0.019377177581191063,Bypass on right,0.019174965098500252,End of speed limit 80,0.018909325823187828,Turn left ahead,0.01830972731113434,Do not enter,0.017694413661956787,Narrow road,0.016372961923480034,Ahead or turn left only,0.01635136641561985,Turn right ahead,0.015279162675142288,Bypass on left,0.014832732267677784,Roundabout,0.014431791380047798,Pedestrian crossing,0.014208859764039516,Ahead or turn right only,0.012144746258854866,Uneven road,0.010321926325559616,Slippery road,0.008453773334622383,Straight ahead only,0.007809967268258333,Double bend,0.006724822334945202,Road closed,0.006414496339857578,Bicycle crossing,0.005860886536538601,Right bend,0.004852270241826773,Snow,0.004755324684083462,Yield,0.004077200777828693,Left bend,0.004074270371347666,Cattle on the road,0.0008760802447795868
/home/seba/Desktop/scripts/unsupervised_ml/data/train/41/00041_00003_00008.png,Watch for children,0.06287306547164917,Bypass on right,0.05882565677165985,General warning,0.056739360094070435,Turn left ahead,0.0553143136203289,Turn right ahead,0.05182066559791565,Heavy vehicles prohibited,0.05109477788209915,Give way,0.03867001086473465,Bypass on left,0.03632669895887375,Double bend,0.036076053977012634,Priority road,0.03585612401366234,Ahead or turn left only,0.032949525862932205,Roundabout,0.032151151448488235,Left bend,0.032106295228004456,Do not enter,0.027582233771681786,Right bend,0.02739260345697403,Cattle on the road,0.024347133934497833,Ahead or turn right only,0.02425961382687092,End of no overtaking zone,0.02377365343272686,Speed limit 20,0.022700950503349304,Pedestrian crossing,0.02137569896876812,Uneven road,0.020926540717482567,Narrow road,0.02058238908648491,Snow,0.018174774944782257,Speed limit 70,0.016100147739052773,Speed limit 120,0.01452658511698246,Stop,0.013614303432404995,End of no overtaking zone for trucks,0.013488145545125008,Straight ahead only,0.013247333467006683,Speed limit 30,0.012941941618919373,End of all restrictions,0.011129912920296192,No overtaking,0.009600185789167881,End of speed limit 80,0.008727790787816048,Roadworks ahead,0.008648200891911983,Slippery road,0.00782407820224762,Bicycle crossing,0.00735475355759263,Speed limit 80,0.007342839147895575,Yield,0.007117738481611013,Speed limit 50,0.0070434873923659325,Speed limit 60,0.006987675093114376,Traffic signals ahead,0.0069609107449650764,Road closed,0.006694701500236988,Speed limit 100,0.004763798788189888,No overtaking for trucks,0.003966131713241339
/home/seba/Desktop/scripts/unsupervised_ml/data/train/41/00041_00003_00009.png,General warning,0.06845099478960037,Watch for children,0.04760473594069481,Heavy vehicles prohibited,0.04687321558594704,Give way,0.044695522636175156,Roundabout,0.04147449508309364,Bypass on right,0.03661905601620674,Priority road,0.03404688462615013,Turn left ahead,0.03313813358545303,End of no overtaking zone,0.03279375657439232,Speed limit 20,0.03239556774497032,Turn right ahead,0.03178049623966217,Speed limit 120,0.030650978907942772,Do not enter,0.029160641133785248,Ahead or turn left only,0.028202341869473457,Stop,0.025618255138397217,Speed limit 70,0.02527381293475628,Pedestrian crossing,0.023639794439077377,Bypass on left,0.021611694246530533,Left bend,0.021314412355422974,Ahead or turn right only,0.020013948902487755,Speed limit 30,0.019604431465268135,Right bend,0.01945650763809681,End of no overtaking zone for trucks,0.01916630193591118,End of speed limit 80,0.018653200939297676,End of all restrictions,0.018624475225806236,Cattle on the road,0.017945896834135056,Speed limit 100,0.017847316339612007,Speed limit 80,0.01612481288611889,Speed limit 60,0.015882181003689766,Double bend,0.014696742407977581,Yield,0.014390534721314907,Narrow road,0.014371690340340137,Speed limit 50,0.01434597373008728,Traffic signals ahead,0.013729029335081577,Straight ahead only,0.013305489905178547,Roadworks ahead,0.01258667279034853,Snow,0.012509391643106937,No overtaking,0.01239718496799469,Uneven road,0.00972708035260439,Bicycle crossing,0.009415267035365105,No overtaking for trucks,0.008438535034656525,Slippery road,0.006154118571430445,Road closed,0.005268375854939222
/home/seba/Desktop/scripts/unsupervised_ml/data/train/41/00041_00005_00011.png,Roadworks ahead,0.07055629044771194,Heavy vehicles prohibited,0.06490485370159149,Watch for children,0.05885738506913185,General warning,0.056691624224185944,End of no overtaking zone,0.04342355579137802,Stop,0.04077709838747978,Give way,0.03990275785326958,Speed limit 20,0.03793586418032646,Traffic signals ahead,0.037649404257535934,Priority road,0.037514783442020416,Speed limit 70,0.03600049018859863,Bypass on right,0.028880897909402847,No overtaking,0.028650350868701935,Pedestrian crossing,0.02714962512254715,Speed limit 30,0.025668198242783546,Turn left ahead,0.024270478636026382,Do not enter,0.023789606988430023,End of all restrictions,0.020919186994433403,Turn right ahead,0.02067350037395954,Ahead or turn left only,0.020386166870594025,Bypass on left,0.020103134214878082,Speed limit 120,0.01983613520860672,End of no overtaking zone for trucks,0.01695600338280201,Speed limit 50,0.016885003075003624,Speed limit 60,0.016488514840602875,Speed limit 80,0.01641264371573925,End of speed limit 80,0.01596665196120739,Ahead or turn right only,0.01497047208249569,Uneven road,0.014150581322610378,Roundabout,0.013413098640739918,Narrow road,0.012126464396715164,Speed limit 100,0.011816400103271008,No overtaking for trucks,0.011447430588304996,Road closed,0.008613412268459797,Bicycle crossing,0.008420015685260296,Slippery road,0.008003477938473225,Straight ahead only,0.007018178701400757,Right bend,0.005628766026347876,Left bend,0.0044549801386892796,Double bend,0.00418004859238863,Snow,0.004060152918100357,Yield,0.0030959381256252527,Cattle on the road,0.0013503704685717821
